gps_time,x,y,z,ve(m/s),vn(m/s),vu(m/s),roll(rad),pitch(rad),yaw(rad)
2022-12-26-12-37-47-750,0.5609182850909242,-80.55019045891117,0.4776898250068129,0.0168,-2.645,0.0236,0.005908835098799882,-0.03517392317770707,3.1243048974685266
2022-12-26-12-37-47-800,0.561670596262779,-80.68313842100565,0.4794881398983506,0.0232,-2.6538,0.0363,0.00599613440849612,-0.03445420128282327,3.1239916793021543
2022-12-26-12-37-47-850,0.5625014952414702,-80.81541378351815,0.4811864593848796,0.0213,-2.6431,0.0278,0.00579070301197742,-0.034433812433767925,3.1239063294205125
2022-12-26-12-37-47-900,0.5635566684122182,-80.94805874033071,0.48268477337859395,0.0264,-2.6543,0.0249,0.005798975261766636,-0.033886508648628924,3.1241062759278706
2022-12-26-12-37-47-950,0.5648511338651865,-81.08023198801058,0.48408308936260624,0.0282,-2.6456,0.0169,0.0059456068473982045,-0.03421039718208997,3.124376691692028
2022-12-26-12-37-48-000,0.5661102778675939,-81.21284919334374,0.4852813968523648,0.0317,-2.6537,0.0186,0.005841359727439984,-0.03427930588764478,3.124466873988942
2022-12-26-12-37-48-050,0.5673464619113417,-81.34505240504038,0.4863797072901548,0.0313,-2.6426,0.0143,0.005237587105896346,-0.03509181133561361,3.1243178578646735
2022-12-26-12-37-48-100,0.5687124513132353,-81.47768847741526,0.48747800932243734,0.0347,-2.6481,0.0167,0.004591567917143559,-0.03527572437579825,3.1241202770813032
2022-12-26-12-37-48-150,0.5702859374027405,-81.60961754685584,0.48877631666977095,0.0367,-2.6328,0.0216,0.004241232217540819,-0.03600817507908989,3.124009431936094
2022-12-26-12-37-48-200,0.5719539033037009,-81.74185960876527,0.4901746179562494,0.0406,-2.6391,0.0268,0.0037918163579639267,-0.03601950036352645,3.1240449856717674
2022-12-26-12-37-48-250,0.5733375500961699,-81.87368434955954,0.4914729215788398,0.0266,-2.6314,0.0232,0.0034022706498912435,-0.03634510212963455,3.124097826335176
2022-12-26-12-37-48-300,0.5745145752013094,-82.00553128930892,0.4929712237564985,0.0288,-2.6347,0.0297,0.003267857870006792,-0.03659515140240391,3.1242150031683926
2022-12-26-12-37-48-350,0.5756845399319026,-82.13716402035558,0.4945695254178588,0.0261,-2.63,0.0309,0.0030609618455396965,-0.037244315517389166,3.1242897607166165
2022-12-26-12-37-48-400,0.5767812148428604,-82.26886667451316,0.49616782112677527,0.0278,-2.6281,0.0249,0.0028417476362778754,-0.037692474094132795,3.12431811292709
2022-12-26-12-37-48-450,0.5777984244182868,-82.40023857887743,0.4976661204021582,0.0203,-2.6237,0.0298,0.002827905255447383,-0.0383041802843243,3.1242406447952713
2022-12-26-12-37-48-500,0.5782973181912539,-82.5316493393733,0.4998644176113203,0.0057,-2.6202,0.0432,0.003428316355398387,-0.03880235238779455,3.1239575445540693
2022-12-26-12-37-48-550,0.5786337448728602,-82.66205009561429,0.5022627235498831,0.0128,-2.6045,0.0436,0.004299628944637203,-0.040095544829361424,3.123740476733268
2022-12-26-12-37-48-600,0.5791750207240618,-82.7929780442149,0.504061021032669,0.0259,-2.6025,0.0238,0.004176857807569526,-0.03980278160766252,3.1237413625576766
2022-12-26-12-37-48-650,0.5799979728118281,-82.92317011948796,0.5048593239921431,0.0195,-2.5968,0.0047,0.004021773033865189,-0.03925369505595906,3.1239690984417314
2022-12-26-12-37-48-700,0.5810628613579247,-83.05339215835883,0.5054576241457482,0.0246,-2.5952,0.0072,0.00452672692830333,-0.03823727340160836,3.1242992992202314
2022-12-26-12-37-48-750,0.5822292940420759,-83.18286391067846,0.5063559318845776,0.0271,-2.5945,0.0164,0.005007419053169376,-0.0381076717090735,3.1243378663366714
2022-12-26-12-37-48-800,0.5828385626902914,-83.31272968417544,0.50785423118176,0.0144,-2.5919,0.0321,0.005055537885366615,-0.037719644507263214,3.1240424718042323
2022-12-26-12-37-48-850,0.583460192356636,-83.44161653716273,0.5099525420878805,0.0197,-2.5826,0.0404,0.005215788973283195,-0.03898920395157431,3.1237780490120346
2022-12-26-12-37-48-900,0.584504772681786,-83.57125700864695,0.5120508387805742,0.0331,-2.5853,0.0376,0.005058423193872841,-0.03928131401870725,3.123777915389627
2022-12-26-12-37-48-950,0.5859661216568135,-83.70007060199079,0.5136491444034235,0.0389,-2.5752,0.0197,0.004527317076483307,-0.04031412866060401,3.12401424740422
2022-12-26-12-37-49-000,0.5877524063786765,-83.82970995057019,0.5146474375387555,0.0418,-2.5853,0.0095,0.004003420181195475,-0.03993804054062163,3.1243265535836993
2022-12-26-12-37-49-050,0.5895828436783255,-83.95827934621624,0.5147457411179346,0.0387,-2.574,-0.0039,0.003513601851843798,-0.040724366171983585,3.124471245480213
2022-12-26-12-37-49-100,0.5913576503039586,-84.08775107905683,0.5142440294794994,0.0412,-2.5882,-0.0102,0.002738270747571853,-0.04025686651969446,3.124438545672026
2022-12-26-12-37-49-150,0.593017670593408,-84.21645254330971,0.5136423275408006,0.0339,-2.579,-0.0094,0.001953249488026373,-0.040987293374092085,3.1242764970346064
2022-12-26-12-37-49-200,0.5945823301129352,-84.34583770778346,0.5133406113415049,0.0307,-2.5871,0.0013,0.0015030228008388814,-0.04093678124170475,3.124241245747039
2022-12-26-12-37-49-250,0.5961363917038369,-84.4743538283647,0.5134389057136133,0.0336,-2.5733,0.0056,0.0011922148818029965,-0.04195105643778147,3.12427899992402
2022-12-26-12-37-49-300,0.5975023770817565,-84.60381447373412,0.5137371850015384,0.0233,-2.5874,0.0107,0.0008453203780732444,-0.04163238448401512,3.1243661900633715
2022-12-26-12-37-49-350,0.598405678257901,-84.73218520134368,0.5141354757294607,0.0104,-2.5674,0.0071,0.0012597892133314815,-0.042441370650080225,3.1243441986529974
2022-12-26-12-37-49-400,0.5990122997824407,-84.86121742983846,0.514633755436904,0.0129,-2.577,0.014,0.0017198459788386406,-0.04220960010584725,3.1242597488201977
2022-12-26-12-37-49-450,0.5994573321802719,-84.98974243403701,0.5151320370510959,0.0044,-2.569,0.0085,0.002339247360608773,-0.0423499854373386,3.1241040838815963
2022-12-26-12-37-49-500,0.5996560125582384,-85.11833403242343,0.5156303178563775,0.0078,-2.5721,0.0132,0.0030708628540401647,-0.0421680605191582,3.124123605092574
2022-12-26-12-37-49-550,0.6001072284715541,-85.24677468442732,0.5160285981934933,0.0109,-2.5701,0.007,0.00403444691676147,-0.04225575165527152,3.124163603937506
2022-12-26-12-37-49-600,0.6004048038312852,-85.37541289730939,0.5164268718346108,0.0102,-2.5754,0.0149,0.004508427081282999,-0.04227568378656819,3.1242412245936486
2022-12-26-12-37-49-650,0.6010379124603489,-85.5036337939093,0.517125148909237,0.0163,-2.5641,0.0146,0.005012804615642254,-0.042868263629072076,3.124195750266881
2022-12-26-12-37-49-700,0.6016754381314406,-85.63212328634995,0.5180234202958829,0.0185,-2.5691,0.025,0.005009685398109675,-0.042900063056804515,3.124134612727087
2022-12-26-12-37-49-750,0.6026908767624555,-85.76017881512351,0.5193216953418016,0.0194,-2.5583,0.0261,0.0055680065217920205,-0.043431825679792195,3.124026800108906
2022-12-26-12-37-49-800,0.6035014685696289,-85.88829649820298,0.5206199655694519,0.02,-2.5615,0.0296,0.005900870847263766,-0.04366655234053915,3.1239551060847583
2022-12-26-12-37-49-850,0.6045239728166898,-86.01617777132273,0.521718237320961,0.0233,-2.5548,0.0219,0.006216156059429791,-0.04407908995152676,3.1239232683295954
2022-12-26-12-37-49-900,0.6053566384922107,-86.14418889887254,0.5226165048510936,0.0214,-2.5604,0.0217,0.0061028816951545295,-0.0441162933200491,3.1239990431604276
2022-12-26-12-37-49-950,0.606406515115733,-86.27167615209343,0.5233147749590472,0.0211,-2.5465,0.014,0.006358656677614693,-0.044437643045220326,3.1240868487377798
2022-12-26-12-37-50-000,0.6073371925153204,-86.39942866624273,0.5237130401661219,0.025,-2.5546,0.0118,0.0062187436671255055,-0.04413487481085083,3.1241610253531626
2022-12-26-12-37-50-050,0.608671389932848,-86.52668727926635,0.5242113096174421,0.0318,-2.5441,0.0054,0.006023947539123589,-0.04418522378985968,3.1242032011298173
2022-12-26-12-37-50-100,0.6097133223906255,-86.65428884486683,0.5244095720753137,0.0246,-2.549,-0.0013,0.005632933764803883,-0.04337866296822973,3.1242107135330635
2022-12-26-12-37-50-150,0.6109918932460197,-86.78105798578804,0.5244078434490191,0.0294,-2.5328,-0.0059,0.005743575073009709,-0.04316639562317646,3.1241850255327863
2022-12-26-12-37-50-200,0.611986141160795,-86.90849639103638,0.5242061041667867,0.0252,-2.5469,-0.0072,0.005288332815697469,-0.04167833795602258,3.1241525997587454
2022-12-26-12-37-50-250,0.6129477245557453,-87.03523223149676,0.5240043699658301,0.02,-2.5341,-0.0073,0.005341532807492746,-0.041000865560501074,3.1241086767504296
2022-12-26-12-37-50-300,0.6135914283077781,-87.16231991206108,0.5240026304773835,0.0154,-2.5435,0.0032,0.005496077820672613,-0.03981544922482679,3.1241732846505488
2022-12-26-12-37-50-350,0.6142404308048555,-87.28877828780405,0.5244008946736187,0.0171,-2.5278,0.0085,0.0060776277931691375,-0.03933323674364932,3.124179722873453
2022-12-26-12-37-50-400,0.6145053351594072,-87.41546308173614,0.524899155369468,0.0097,-2.5347,0.0166,0.00622124559660824,-0.03812515931476653,3.124172567861278
2022-12-26-12-37-50-450,0.6148444133852742,-87.54178716388995,0.5256974173648032,0.0079,-2.5228,0.0181,0.007016973264290813,-0.03732442487341864,3.124143900444341
2022-12-26-12-37-50-500,0.6149194736455108,-87.6679336665402,0.5266956795663233,0.0051,-2.5282,0.0257,0.007696573565236353,-0.03659820049260715,3.1240983870396515
2022-12-26-12-37-50-550,0.6150007194339437,-87.79417562160533,0.5277939384762504,0.0029,-2.5217,0.0228,0.008537463547176457,-0.03588422006773729,3.124001104394274
2022-12-26-12-37-50-600,0.6149071336509024,-87.92007794698526,0.5288921983411328,0.0057,-2.5243,0.0227,0.009068282924423183,-0.03581032909293987,3.1239213297400354
2022-12-26-12-37-50-650,0.615168506668617,-88.04635319110065,0.5295904496737904,0.0122,-2.5226,0.0064,0.00966238814978673,-0.03532103214579564,3.123866894177303
2022-12-26-12-37-50-700,0.6156206022148965,-88.17213674781871,0.5298887079503274,0.0215,-2.5176,0.0047,0.009696683328536352,-0.035329115411333455,3.123949157845588
2022-12-26-12-37-50-750,0.616669598972841,-88.29831653616817,0.5301869582916439,0.0299,-2.5203,0.004,0.009675858147168018,-0.03460053295107617,3.1240302455459292
2022-12-26-12-37-50-800,0.6178227857312493,-88.42387478572553,0.530685212457513,0.0335,-2.5138,0.0137,0.009137610526451758,-0.03458650800880592,3.1240620817652025
2022-12-26-12-37-50-850,0.619418349150024,-88.54976045536843,0.5312834618404523,0.0356,-2.5165,0.0092,0.008637889041844633,-0.033970833934733054,3.1240353008048416
2022-12-26-12-37-50-900,0.6207393051565333,-88.67544967461359,0.53188170966407,0.0289,-2.5164,0.0142,0.008031144316571065,-0.03387961323672673,3.1239434508109203
2022-12-26-12-37-50-950,0.6221026416913062,-88.80109005887375,0.5325799558309541,0.0273,-2.514,0.0097,0.007839757985968893,-0.034013401380725186,3.123846100115155
2022-12-26-12-37-51-000,0.6230642237572219,-88.92687805641921,0.5330781976797425,0.0221,-2.5155,0.0115,0.0073320382508118235,-0.0339550716044589,3.1238317928833315
2022-12-26-12-37-51-050,0.6241441234482785,-89.05223985665442,0.5337764437529771,0.018,-2.5107,0.013,0.007380674049533502,-0.03413200156485303,3.123863021693118
2022-12-26-12-37-51-100,0.6250129899336798,-89.17773373319613,0.5343746857757097,0.0175,-2.5126,0.0153,0.007294068682747856,-0.03403526145507349,3.1239299184703775
2022-12-26-12-37-51-150,0.6259869309936228,-89.30293237814053,0.5349729282183588,0.0158,-2.5071,0.0135,0.007542390515890058,-0.03416450462207341,3.123921726366108
2022-12-26-12-37-51-200,0.6265529349795145,-89.4282664318845,0.5357711660342304,0.0074,-2.5071,0.0231,0.007711988348096552,-0.033852637445261194,3.1238908425206477
2022-12-26-12-37-51-250,0.6272920030055182,-89.55304443557617,0.5371694111358423,0.0126,-2.4983,0.0279,0.008427567983253424,-0.034189081441028786,3.1238166150289173
2022-12-26-12-37-51-300,0.6278447605704933,-89.67803442991847,0.538567648276512,0.0149,-2.5,0.033,0.008655776083590283,-0.03395180298674236,3.1237491885791364
2022-12-26-12-37-51-350,0.628645638085068,-89.80248057770126,0.5402658934808002,0.0184,-2.4906,0.0344,0.00889338201400426,-0.03415656459570731,3.1236812800519624
2022-12-26-12-37-51-400,0.6294994944181376,-89.92705214395826,0.5417641317357749,0.0205,-2.493,0.0331,0.008862807196541481,-0.033938765377229965,3.1237073829344557
2022-12-26-12-37-51-450,0.6306067658952053,-90.0512019498279,0.5434623759093711,0.0212,-2.4872,0.0355,0.009114189377260593,-0.03415934839586424,3.1237252770796915
2022-12-26-12-37-51-500,0.6315727609721833,-90.17533843995636,0.5453606158768807,0.0196,-2.4852,0.0424,0.0092294784449046,-0.03437032875258039,3.123691327860106
2022-12-26-12-37-51-550,0.6325440553368793,-90.29901543702879,0.5474588618418395,0.0179,-2.4752,0.0414,0.009437369499031553,-0.034962544222696346,3.1235494469908853
2022-12-26-12-37-51-600,0.6333096139572945,-90.42272239838012,0.5494571030648814,0.0146,-2.4736,0.0425,0.009394307653622213,-0.03504609077779482,3.1234456127111088
2022-12-26-12-37-51-650,0.634109608133155,-90.54600649033526,0.551455349988629,0.0124,-2.4674,0.0381,0.009767653547190442,-0.035422849854701545,3.1233566942943716
2022-12-26-12-37-51-700,0.6348018774320003,-90.66929945313301,0.5529535929532585,0.0155,-2.4682,0.0267,0.01004049287554674,-0.03557625935667007,3.1233933202905244
2022-12-26-12-37-51-750,0.6357325532522324,-90.79235489278486,0.554051836379351,0.0206,-2.4631,0.0167,0.010217517380426444,-0.03580936254705341,3.123424376417435
2022-12-26-12-37-51-800,0.6366950158616476,-90.91553907291373,0.5546500771095282,0.0239,-2.4647,0.0129,0.009973782499451286,-0.035686923720675306,3.123482516232065
2022-12-26-12-37-51-850,0.6379877173332851,-91.0384557694469,0.555348318259,0.0265,-2.4626,0.0133,0.009835147925185894,-0.03590737439099242,3.123511236183412
2022-12-26-12-37-51-900,0.6393881386376208,-91.16136913653447,0.5560465570062547,0.0298,-2.46,0.0179,0.009665488570123268,-0.03595629523688753,3.1235544854771833
2022-12-26-12-37-51-950,0.6408300643257867,-91.2840860528306,0.5568447977303137,0.0276,-2.458,0.018,0.009464344208392947,-0.036158257896237646,3.1235350150378336
2022-12-26-12-37-52-000,0.6420583079752511,-91.40689397921349,0.5575430320923829,0.0226,-2.4587,0.0146,0.009249753760292094,-0.03605344075174572,3.1234954713224106
2022-12-26-12-37-52-050,0.6433545393257099,-91.5295698271166,0.5581412672198525,0.0241,-2.4583,0.0059,0.008927256411324516,-0.03629577060776644,3.123483134200794
2022-12-26-12-37-52-100,0.6448247194272234,-91.65268075336519,0.5586394950519917,0.0247,-2.464,0.0051,0.008623618845907892,-0.03626001402992753,3.1235314347566727
2022-12-26-12-37-52-150,0.6462092479496846,-91.77554195290536,0.559137723472233,0.0205,-2.4609,0.0049,0.008559471782524964,-0.03678257367139579,3.1235994332032093
2022-12-26-12-37-52-200,0.6475672903901852,-91.89865731878777,0.5597359445409111,0.0212,-2.4627,0.0077,0.008775917690153609,-0.03703210039258711,3.123617950430988
2022-12-26-12-37-52-250,0.6487301904929197,-92.02155292422864,0.5602341678516325,0.0164,-2.4596,0.0062,0.008843175837834803,-0.03743349081253503,3.123559884653224
2022-12-26-12-37-52-300,0.6497624119912722,-92.14489692988336,0.5608323816939205,0.0143,-2.4673,0.0119,0.009031620223996523,-0.037372893975743456,3.1234628912787175
2022-12-26-12-37-52-350,0.6506904390254284,-92.26779476141547,0.5617305998970039,0.0152,-2.4637,0.0136,0.009208635042298878,-0.03813888266414204,3.1233648856481504
2022-12-26-12-37-52-400,0.6517244237518973,-92.3912408831762,0.5627288061550075,0.019,-2.4693,0.0189,0.009352948167458682,-0.03836375057080972,3.1233120100956095
2022-12-26-12-37-52-450,0.6528864415440196,-92.51402550914392,0.56392702158319,0.0231,-2.4573,0.0211,0.009375943386499191,-0.039332451903991296,3.1233506868361802
2022-12-26-12-37-52-500,0.65442726285292,-92.63734732847004,0.5653252265851876,0.0344,-2.4654,0.028,0.009213754023181807,-0.039450277877516246,3.1234775702656714
2022-12-26-12-37-52-550,0.656160570951215,-92.75996880387314,0.5667234391094951,0.033,-2.4551,0.0202,0.008720347174714982,-0.040205350107402255,3.1235430456642415
2022-12-26-12-37-52-600,0.6579609882005073,-92.88321403699098,0.5680216388043959,0.031,-2.4646,0.0225,0.008336011431539133,-0.040054812108385573,3.1235786943283728
2022-12-26-12-37-52-650,0.6596360243938477,-93.00567013642691,0.5693198493171678,0.0254,-2.4529,0.0194,0.008248235472424176,-0.04095849318995944,3.123493285297523
2022-12-26-12-37-52-700,0.6611229802921876,-93.12882879908298,0.5706180466090558,0.0272,-2.4647,0.0249,0.00814395854224233,-0.04107296210993465,3.123402060288553
2022-12-26-12-37-52-750,0.6624633599420662,-93.2512116465087,0.5720162524566064,0.0221,-2.4488,0.0232,0.00790378978780802,-0.04216534700341025,3.1233343578324044
2022-12-26-12-37-52-800,0.6636695301044355,-93.37398406635137,0.573414451249235,0.0187,-2.4504,0.0265,0.007931793927268825,-0.04211730978280883,3.123357467824296
2022-12-26-12-37-52-850,0.6648439121025156,-93.4959296116925,0.5747126592822482,0.0193,-2.4374,0.02,0.008120354901424579,-0.04250448810883082,3.123414557404503
2022-12-26-12-37-52-900,0.6659829728122695,-93.61856329116249,0.5759108560115962,0.0191,-2.4525,0.0197,0.00836049316495686,-0.041722157536126674,3.1234344866036463
2022-12-26-12-37-52-950,0.6670010625028553,-93.74030349992474,0.5768090604693441,0.0146,-2.4361,0.0119,0.008567239160921452,-0.04204969684459729,3.1234210955824135
2022-12-26-12-37-53-000,0.6679794211428423,-93.86268744886128,0.5777072559407515,0.0137,-2.4472,0.0149,0.008944765938352958,-0.04135277214369707,3.1233716023034304
2022-12-26-12-37-53-050,0.6687723518246429,-93.98422566011797,0.5788054616695888,0.0101,-2.4314,0.0161,0.009449399791766162,-0.04156358519315112,3.1232945169223165
2022-12-26-12-37-53-100,0.6695290799742786,-94.10608463269763,0.5800036595040794,0.0151,-2.4377,0.0251,0.010031734045415363,-0.041005248012439655,3.1232659587280844
2022-12-26-12-37-53-150,0.6703008201600902,-94.22729653397657,0.5812018632668412,0.0174,-2.4227,0.0183,0.010251465814613569,-0.04096725301492849,3.1232306814176582
2022-12-26-12-37-53-200,0.6714239879664632,-94.34884362117,0.5821000624256669,0.027,-2.4321,0.0136,0.010228722237144616,-0.04007807256511251,3.1233143122372526
2022-12-26-12-37-53-250,0.6728800395923109,-94.46993786473479,0.5826982642826977,0.0314,-2.4209,0.0026,0.00997109860194074,-0.03952725681099935,3.1234388417237287
2022-12-26-12-37-53-300,0.6746513202546218,-94.59125852455236,0.5830964609559359,0.0388,-2.4312,0.0071,0.009646382171549003,-0.03855173588301829,3.123502041055874
2022-12-26-12-37-53-350,0.6764623333901412,-94.7121973778413,0.5833946595317769,0.0348,-2.4192,-0.0003,0.009135791107973017,-0.03805106469495199,3.1234646764363827
2022-12-26-12-37-53-400,0.6782291984793574,-94.83342147642134,0.5836928531168795,0.0354,-2.4284,0.0072,0.00861036116783011,-0.0371708107839552,3.1233772696842177
2022-12-26-12-37-53-450,0.6798892196502635,-94.95434146094905,0.5838910491128075,0.0287,-2.4199,0.0,0.008267434792327815,-0.036715065522752534,3.1233023078626574
2022-12-26-12-37-53-500,0.6813911893180986,-95.07555667621463,0.5840892374687314,0.0301,-2.4297,0.0041,0.007976676360527507,-0.035994125859289745,3.123344354607121
2022-12-26-12-37-53-550,0.6829284773002371,-95.19649553029583,0.584287429210562,0.0276,-2.4211,0.0031,0.007638222251607108,-0.035688132518261945,3.1234370798662088
2022-12-26-12-37-53-600,0.6843236048047139,-95.31776069614918,0.5847856116778516,0.0264,-2.4291,0.0137,0.007280275886721413,-0.03505901726219375,3.123531618993628
2022-12-26-12-37-53-650,0.6858626593443482,-95.43861409489251,0.5855837978919141,0.0272,-2.4195,0.0111,0.007190112596442407,-0.035106929848833276,3.123617883253265
2022-12-26-12-37-53-700,0.6872798607611479,-95.5599480803032,0.5863819770889407,0.0256,-2.4297,0.0141,0.007053354844534853,-0.03456997691335614,3.1236347632400325
2022-12-26-12-37-53-750,0.6886917644377171,-95.68069603807004,0.5870801606221505,0.0238,-2.415,0.0081,0.0070827193808811265,-0.03473552860111762,3.123608508793147
2022-12-26-12-37-53-800,0.689877622970748,-95.80197119622254,0.5877783345383918,0.0208,-2.4268,0.0103,0.0070359837221160935,-0.03396366420943232,3.1235579094292034
2022-12-26-12-37-53-850,0.6910272826162966,-95.92275133946035,0.588376512380087,0.019,-2.416,0.0035,0.007293272323916756,-0.03384168492824628,3.123519889106965
2022-12-26-12-37-53-900,0.6920118219975997,-96.04395546416261,0.5889746836682832,0.0193,-2.428,0.0113,0.007507769501622383,-0.03312740318973436,3.1235480751446403
2022-12-26-12-37-53-950,0.69292219170514,-96.16487213016626,0.5899728574320662,0.0141,-2.4222,0.0221,0.008036944290021539,-0.03316121295751242,3.1235769640962188
2022-12-26-12-37-54-000,0.6938087186754274,-96.28560123028012,0.5913710302435433,0.0224,-2.4178,0.0332,0.008463265900576165,-0.0335449692688299,3.1236298474154744
2022-12-26-12-37-54-050,0.6948109179314663,-96.40650347405196,0.5927691976757643,0.0233,-2.4155,0.0255,0.008536319256958972,-0.03329856478459076,3.1236210777119418
2022-12-26-12-37-54-100,0.6956965624920741,-96.52707718811243,0.5941673688048894,0.0202,-2.4144,0.0298,0.008411583106046353,-0.033063237067356005,3.1235886098754655
2022-12-26-12-37-54-150,0.6968170825523501,-96.64774524360243,0.5955655348537974,0.0196,-2.4179,0.0248,0.008772071839693548,-0.03273768116850064,3.1235566399988786
2022-12-26-12-37-54-200,0.697795439603091,-96.76824903442959,0.596963702619945,0.0219,-2.4142,0.028,0.009037053172158594,-0.03293551809639184,3.1235244873863186
2022-12-26-12-37-54-250,0.6988788755663897,-96.8889348486795,0.5983618669222324,0.0237,-2.4177,0.0252,0.009124039457053488,-0.033131328382862216,3.123475142477775
2022-12-26-12-37-54-300,0.6997945402732206,-97.00964175144345,0.5997600254132465,0.0207,-2.4165,0.0287,0.00904880888969528,-0.033529864194645466,3.123458856688352
2022-12-26-12-37-54-350,0.7009706884633111,-97.13005453111246,0.6011581879990544,0.0269,-2.4107,0.0237,0.009225182282044232,-0.034259813020814246,3.1235308707884313
2022-12-26-12-37-54-400,0.7022395497420462,-97.25078918044157,0.6025563428666558,0.03,-2.4153,0.0301,0.009041627488141853,-0.03430136349835782,3.123651594916086
2022-12-26-12-37-54-450,0.703717678472124,-97.37094890429739,0.6040545027866386,0.0295,-2.4044,0.0267,0.00887960684580326,-0.03486941907377012,3.1237323849505234
2022-12-26-12-37-54-500,0.7051066259061614,-97.49152484079906,0.605552654980535,0.0283,-2.4122,0.0304,0.008651010880946731,-0.03467334784312328,3.123765590799474
2022-12-26-12-37-54-550,0.7065459019961722,-97.61143594790315,0.6070508157100107,0.0285,-2.3997,0.0264,0.008600170836099538,-0.035318941607870885,3.123744308847987
2022-12-26-12-37-54-600,0.7078606796290288,-97.73179656408297,0.6085489670653601,0.029,-2.4086,0.0279,0.008368955498554908,-0.035140873169205694,3.1237053878660412
2022-12-26-12-37-54-650,0.7092531568057332,-97.85151898604028,0.609847125365107,0.0281,-2.3931,0.0191,0.008202197910453355,-0.03552596053842391,3.123703129567069
2022-12-26-12-37-54-700,0.7105352648223224,-97.97160767033236,0.610945277077235,0.0261,-2.4039,0.0245,0.008041813566648385,-0.034963092971666464,3.123786150271917
2022-12-26-12-37-54-750,0.7118279680115549,-98.09112587180084,0.6122434340454461,0.0253,-2.3902,0.0233,0.00811449000172593,-0.03514582262625838,3.1238504010602175
2022-12-26-12-37-54-800,0.7130129438354196,-98.21094485342658,0.6134415853020201,0.0266,-2.4006,0.0236,0.007987948168075784,-0.034775075807199046,3.123875045842294
2022-12-26-12-37-54-850,0.7141246347371109,-98.33045750167264,0.6145397377613051,0.0209,-2.3899,0.0217,0.007974825683201863,-0.0347671867619004,3.123859868825637
2022-12-26-12-37-54-900,0.7151568540497273,-98.44999900831277,0.6157378879548006,0.0228,-2.3953,0.0258,0.008126541168598395,-0.03471461477447658,3.1238206737048264
2022-12-26-12-37-54-950,0.716316226984528,-98.5693651529593,0.6170360392605616,0.0269,-2.3878,0.0255,0.008146900120163643,-0.03491068129273443,3.1237691981332385
2022-12-26-12-37-55-000,0.717510033277005,-98.6887812464708,0.6184341857925091,0.0257,-2.39,0.0254,0.00806116850010813,-0.03492559289717129,3.1237233240388056
2022-12-26-12-37-55-050,0.7186226063637768,-98.80816404436278,0.6200323324362031,0.026,-2.383,0.0202,0.008019065905108978,-0.03500199168321102,3.1237442659827006
2022-12-26-12-37-55-100,0.7196504145286156,-98.92786649520139,0.6218304701954409,0.0278,-2.3912,0.0212,0.007993944421253936,-0.03484732491586254,3.1237648900497796
2022-12-26-12-37-55-150,0.720611112629971,-99.04733253760878,0.6235286116947094,0.0249,-2.3855,0.0146,0.007863516262958373,-0.03501328794282212,3.1237543657492965
2022-12-26-12-37-55-200,0.7216556947544923,-99.16706606656982,0.6253267456326554,0.0305,-2.393,0.024,0.0076839297718163755,-0.035059272045357956,3.123786255567631
2022-12-26-12-37-55-250,0.7228318434625436,-99.28653655310927,0.6273248813303169,0.0289,-2.3866,0.0235,0.007596948530923019,-0.03569784880111439,3.123826389693033
2022-12-26-12-37-55-300,0.7239055657373399,-99.4062079318013,0.6293230112930175,0.0284,-2.3911,0.0245,0.007442253576507115,-0.035952580547920755,3.1238577896672597
2022-12-26-12-37-55-350,0.7250419788353462,-99.52561181952592,0.631021144149507,0.031,-2.3825,0.0162,0.0071386610405851925,-0.03640178695053411,3.1238299375808833
2022-12-26-12-37-55-400,0.7261545507326268,-99.64549628855482,0.632419266146357,0.029,-2.3946,0.0164,0.0067189085526291005,-0.036239295854695645,3.1237861274430103
2022-12-26-12-37-55-450,0.7273368802802445,-99.76483357816602,0.6338173947830938,0.0263,-2.3827,0.0108,0.006729550750103013,-0.0367705157850057,3.1237842731353997
2022-12-26-12-37-55-500,0.7284468054881081,-99.88463369120018,0.6350155141531602,0.031,-2.3932,0.0136,0.006695296726217155,-0.03658714077746957,3.123786581734761
2022-12-26-12-37-55-550,0.729592049127465,-100.00406643274715,0.6364136371182809,0.0304,-2.3853,0.011,0.006381634321189633,-0.0369426361590334,3.123771573316911
2022-12-26-12-37-55-600,0.7306331020211942,-100.1241218247122,0.6377117481965016,0.0252,-2.3999,0.0119,0.006050636433366678,-0.036691854005057825,3.1237993176641123
2022-12-26-12-37-55-650,0.7316856298615129,-100.2437243768852,0.6389098643650186,0.0239,-2.3892,0.009,0.006111432674025287,-0.037439754205808494,3.1238275792745447
2022-12-26-12-37-55-700,0.7327143186917162,-100.36380751672354,0.6402079697026792,0.0278,-2.3993,0.0167,0.005994633355526234,-0.03762455556622253,3.123831675981178
2022-12-26-12-37-55-750,0.7337394784023878,-100.48368199719846,0.6417060775754493,0.0237,-2.3915,0.015,0.0058565777593336055,-0.03807136784834105,3.1237809106887826
2022-12-26-12-37-55-800,0.734735497775187,-100.60370520760209,0.6434041779878044,0.0247,-2.3994,0.0238,0.005853707146499681,-0.03826959068598316,3.1237983407684236
2022-12-26-12-37-55-850,0.7357288684859213,-100.72368180734196,0.6453022793248167,0.02,-2.3956,0.0234,0.006224706497248483,-0.038671725349230725,3.1238071992743084
