gps_time,x,y,z,ve(m/s),vn(m/s),vu(m/s),roll(rad),pitch(rad),yaw(rad)
2022-12-17-16-42-40-100,32.91677493161774,65.31892572617238,-0.10842074593288942,1.2363,2.4818,0.0126,0.03272893338630343,0.01692743977378909,0.463819149208576
2022-12-17-16-42-40-150,32.97868894963494,65.44321374096921,-0.10782234467959739,1.2401,2.4868,0.0122,0.03242232701582916,0.017004657607940208,0.46376648152474925
2022-12-17-16-42-40-200,33.04071103521463,65.56766470862563,-0.10732394866638373,1.2442,2.4914,0.012,0.03225545498648855,0.01709323973463666,0.4637166643999234
2022-12-17-16-42-40-250,33.102818991084504,65.69231632076753,-0.10672555824993424,1.2452,2.496,0.0119,0.032128742354917805,0.017091013235563186,0.4636627959644779
2022-12-17-16-42-40-300,33.16502440042701,65.81701005983899,-0.10602717371529735,1.2478,2.497,0.0154,0.03186892662108001,0.016966055183489467,0.46361669064882555
2022-12-17-16-42-40-350,33.22721822534471,65.94182795415298,-0.10522879103523408,1.2451,2.4969,0.018,0.0316702399272826,0.01691195022102374,0.4636065282249096
2022-12-17-16-42-40-400,33.2895654714641,66.06679882673183,-0.10433041445295999,1.2524,2.4996,0.0155,0.03168283589868107,0.017010828917642336,0.4635380174544243
2022-12-17-16-42-40-450,33.35200726826778,66.19191491636914,-0.10353204278488093,1.2528,2.5027,0.0139,0.03188959645069162,0.017149934102487236,0.4634844120575504
2022-12-17-16-42-40-500,33.41461213245497,66.31707423902165,-0.10273367531725697,1.2556,2.5054,0.0127,0.03199344408223736,0.017234557752626996,0.4633691233389722
2022-12-17-16-42-40-550,33.47731058111612,66.44229009450974,-0.10213531334598258,1.2568,2.505,0.0104,0.03209340495280536,0.017343192002006198,0.4632929784110722
2022-12-17-16-42-40-600,33.5400813972251,66.56765227564699,-0.10163695608042289,1.2597,2.5074,0.0053,0.03232486584072245,0.017543278990915782,0.4632496623060974
2022-12-17-16-42-40-650,33.60281458187868,66.69320068574513,-0.10143860261246829,1.2551,2.5126,0.0011,0.032506788612147876,0.017892021850683275,0.46323801125595593
2022-12-17-16-42-40-700,33.665581531906376,66.81891094077288,-0.10134025480620679,1.2559,2.5154,-0.0021,0.03247136668373975,0.018175618864950092,0.46324079245557226
2022-12-17-16-42-40-750,33.728281902169876,66.94484844084874,-0.10134191198383746,1.2584,2.5198,-0.0012,0.032535210670698075,0.01850746800220912,0.4632176459688455
2022-12-17-16-42-40-800,33.791029551494155,67.0708291758202,-0.10124357282129992,1.2593,2.5202,0.0032,0.032696416837687925,0.01867053537086001,0.463216344878248
2022-12-17-16-42-40-850,33.854001050567774,67.19694182694226,-0.10114523919125773,1.263,2.5231,0.002,0.03280466524712939,0.018892126928002562,0.4631554917747624
2022-12-17-16-42-40-900,33.91709026406453,67.32318750072022,-0.10104691099830276,1.2623,2.5272,-0.0003,0.032606558805495095,0.019025276613107347,0.46312966739445766
2022-12-17-16-42-40-950,33.980249911686194,67.44971584840386,-0.10104858830021612,1.2671,2.5324,-0.0004,0.03233630521733221,0.019213810098327375,0.46314831576627635
2022-12-17-16-42-41-000,34.04328219068281,67.57637833088904,-0.10085027218718068,1.2646,2.5358,0.0046,0.032216414868368,0.01915532877512215,0.46324984874216807
2022-12-17-16-42-41-050,34.10646788897066,67.70321707059817,-0.1004519598745901,1.2642,2.54,0.0125,0.03204728817033979,0.019026331228307863,0.4633017193166721
2022-12-17-16-42-41-100,34.16973559850296,67.8300136916615,-0.09965365101107793,1.2631,2.5386,0.0153,0.031623376562776195,0.018783543624784224,0.4633147260164035
2022-12-17-16-42-41-150,34.2330824299699,67.95708855268315,-0.09885534912365301,1.2659,2.5435,0.0151,0.031225976297110884,0.018798760469853956,0.46328600498295236
2022-12-17-16-42-41-200,34.29647363948198,68.08422327347976,-0.09815705033132716,1.267,2.5457,0.012,0.030963913155155173,0.018748732613974174,0.4632176768786266
2022-12-17-16-42-41-250,34.360008615521174,68.21155752759549,-0.09765875868774998,1.27,2.5496,0.0101,0.03069754721808794,0.01873333444664846,0.4631300955411765
2022-12-17-16-42-41-300,34.423598589924126,68.3389327998992,-0.09706047007897212,1.2731,2.5523,0.0122,0.030356705655830436,0.018461300046689885,0.46304476316518733
2022-12-17-16-42-41-350,34.4872725040311,68.46645218034402,-0.09646218781752225,1.2729,2.5535,0.0122,0.030180623873092914,0.018204959106313177,0.46299895516637307
2022-12-17-16-42-41-400,34.550990801540564,68.59405248410985,-0.09576390789885281,1.2742,2.5553,0.0131,0.03013007744498578,0.01802079454673003,0.4630012095383547
2022-12-17-16-42-41-450,34.61484611300486,68.72178470294365,-0.09516563636643482,1.2759,2.5576,0.0121,0.029969295602443668,0.017968650531492086,0.46300288432139836
2022-12-17-16-42-41-500,34.67879887254246,68.84958010921567,-0.09446736670943068,1.2777,2.5594,0.0149,0.029752643344537557,0.01789638300960499,0.4629354609957568
2022-12-17-16-42-41-550,34.742824961591694,68.97742650919236,-0.0936691006819963,1.2802,2.5606,0.0177,0.029861389417161932,0.01786601387919456,0.4628649820000206
2022-12-17-16-42-41-600,34.80694754058033,69.10536824127549,-0.0929708415272934,1.2812,2.5628,0.0135,0.030150105220325466,0.017894309017401553,0.46283956248374253
2022-12-17-16-42-41-650,34.87121387965013,69.23346516797882,-0.09237258769849177,1.2839,2.5673,0.0103,0.030201705844754085,0.018014547943523973,0.4628093544646753
2022-12-17-16-42-41-700,34.93555644342681,69.36165077605,-0.09187433686908975,1.2877,2.5679,0.0102,0.030245176917513144,0.018002079573147114,0.4628172866370598
2022-12-17-16-42-41-750,35.00001189485989,69.4900281579601,-0.09147609384680422,1.2899,2.5713,0.0088,0.03041070568910154,0.017941681197744787,0.462868447682863
2022-12-17-16-42-41-800,35.06444997751193,69.61847759726999,-0.09097785596727093,1.2872,2.5728,0.0073,0.030376699920848484,0.01780513758028316,0.46289926632282224
2022-12-17-16-42-41-850,35.12898840633957,69.74718421214634,-0.09057962241600492,1.2904,2.5769,0.0051,0.03010221069784369,0.01788718439140869,0.46291526722215187
2022-12-17-16-42-41-900,35.19337052080428,69.87602828408501,-0.09018139261215197,1.2863,2.5799,0.0076,0.02979310869852529,0.018018566075434495,0.46297286265113546
2022-12-17-16-42-41-950,35.25772658178373,70.00513618541271,-0.08978316882863169,1.2865,2.5832,0.0071,0.029505548687299016,0.018235377524821683,0.46297436600793984
2022-12-17-16-42-42-000,35.32207878278214,70.1341875541729,-0.08928494846788482,1.2872,2.584,0.0111,0.029354483179969217,0.018363231008311286,0.46294025562465146
2022-12-17-16-42-42-050,35.38647922658327,70.263345341952,-0.08878673270185189,1.2869,2.5864,0.0106,0.029198381158563647,0.018444943850684452,0.46287621342065
2022-12-17-16-42-42-100,35.45094238304034,70.3925973522474,-0.08848852235807314,1.2882,2.5901,0.0067,0.028785207532143312,0.018515892811228254,0.4628531480393735
2022-12-17-16-42-42-150,35.515394924769716,70.52199457720498,-0.08839031564408728,1.2865,2.5901,0.0069,0.028309539267715966,0.018652203915926927,0.4628830210250376
2022-12-17-16-42-42-200,35.57983684919875,70.6516046406056,-0.08829211509586443,1.2898,2.5972,0.0036,0.027879604790703123,0.018909165006693453,0.46297525984340976
2022-12-17-16-42-42-250,35.6443945567281,70.78146079428127,-0.08829392016416193,1.2933,2.6014,0.0035,0.027660701354767912,0.019011652398433353,0.46304256160686896
2022-12-17-16-42-42-300,35.709050679510085,70.91147879524377,-0.08819573203859221,1.2956,2.6055,0.0052,0.02750109916281393,0.01877556691159725,0.4630456567214046
2022-12-17-16-42-42-350,35.77394609047328,71.04154557387908,-0.08809754909162848,1.297,2.6048,0.0066,0.027263044682782192,0.01836492055684039,0.46299378059675345
2022-12-17-16-42-42-400,35.83904605498733,71.17177419736845,-0.08789937246231361,1.3005,2.608,0.0068,0.02698376561308481,0.018016464157963027,0.4629654526114499
2022-12-17-16-42-42-450,35.904173999832246,71.30217575460708,-0.08760120151651307,1.3066,2.6097,0.0118,0.026890462911813778,0.01781079525703972,0.46298905574612226
2022-12-17-16-42-42-500,35.96940036188819,71.43264714925022,-0.08710303304672351,1.306,2.6112,0.0136,0.02701245055312694,0.017514884229315086,0.4630612002048438
2022-12-17-16-42-42-550,36.03472610097151,71.56327595713168,-0.08660487376504378,1.3056,2.6156,0.0118,0.027001855654075757,0.01731936488923102,0.46306909207757585
2022-12-17-16-42-42-600,36.10010973551206,71.69401561657997,-0.08620671796687063,1.3057,2.6171,0.0087,0.026717082671865535,0.01715097201488681,0.4630451384284298
2022-12-17-16-42-42-650,36.16544801709733,71.8250168850582,-0.08590856689937354,1.308,2.6228,0.0082,0.026495300612035134,0.017151026067733745,0.4630228121068252
2022-12-17-16-42-42-700,36.230746732608125,71.95611903255798,-0.08561042193266033,1.3075,2.6233,0.0073,0.026430143788413463,0.017007933259333644,0.4629568481556909
2022-12-17-16-42-42-750,36.296208512616765,72.08742293138492,-0.08531228219099063,1.3111,2.6282,0.0058,0.02645136498498907,0.01686499794944524,0.46286790223256524
2022-12-17-16-42-42-800,36.3617243237898,72.21884433191252,-0.08521414696815555,1.3082,2.6323,0.0042,0.026236093875933234,0.01663572861911,0.46273397873828326
2022-12-17-16-42-42-850,36.427269077061446,72.35060605076492,-0.08511602190711187,1.3089,2.638,0.0049,0.025748657065799197,0.01646233644110967,0.46263874573776614
2022-12-17-16-42-42-900,36.4927617305157,72.48245091087529,-0.08491789821790263,1.3113,2.6401,0.0086,0.025501617368978803,0.016096263439254258,0.462584310506646
2022-12-17-16-42-42-950,36.558313234642554,72.61450528268055,-0.08461978141965076,1.3096,2.6439,0.0085,0.02542472416606856,0.015792572641295445,0.46257555497518693
2022-12-17-16-42-43-000,36.62402104773352,72.74667494236964,-0.08432167058380102,1.3116,2.6469,0.009,0.025229772895749434,0.015643845002498692,0.462484306980231
2022-12-17-16-42-43-050,36.68986490725338,72.8790596573316,-0.08392356667826562,1.3156,2.6518,0.011,0.025019285699266727,0.01548230376719904,0.46238857860291227
2022-12-17-16-42-43-100,36.75580428948769,73.01157961608718,-0.08342546898551717,1.3197,2.6543,0.0088,0.024938928035244563,0.015054886020060993,0.4623664739730292
2022-12-17-16-42-43-150,36.82200128891226,73.14434344597255,-0.08332737786677313,1.3221,2.6567,-0.0046,0.02497557291585956,0.014869491474594085,0.4623055695568636
2022-12-17-16-42-43-200,36.88837389027843,73.27739659808537,-0.08362929494085236,1.3256,2.6638,-0.0078,0.024875053295584825,0.014929113091212809,0.46222193782969756
2022-12-17-16-42-43-250,36.954775438440045,73.41063376152259,-0.08413121723165773,1.3267,2.6674,-0.0078,0.02461105271598635,0.014925772356491566,0.46212283393324566
2022-12-17-16-42-43-300,37.0211895264747,73.54406935639622,-0.08433314416718218,1.3267,2.6721,-0.0012,0.02427320130416325,0.014814070551325643,0.4620281044078578
2022-12-17-16-42-43-350,37.087566948863866,73.67777432539836,-0.08433507902983095,1.3265,2.6757,0.0036,0.02409963112003251,0.014683535160000838,0.46196407803399264
2022-12-17-16-42-43-400,37.15397331414688,73.81165555372458,-0.08403702032708438,1.3274,2.6791,0.0068,0.023963594049479692,0.014559004818313615,0.4619057155851628
2022-12-17-16-42-43-450,37.220494501847654,73.94569530222768,-0.08363896673846583,1.3281,2.6835,0.0073,0.023704564918082476,0.014521578623605669,0.4618382518376957
2022-12-17-16-42-43-500,37.287118928227834,74.07986253381333,-0.08324091989616988,1.332,2.6843,0.0049,0.023369337853135844,0.014494769493630412,0.461736045182166
2022-12-17-16-42-43-550,37.35382729601939,74.2142614433968,-0.08304287762253892,1.3347,2.6885,0.0032,0.023327496167406574,0.014609012515640531,0.4616365552712433
2022-12-17-16-42-43-600,37.420667851356335,74.34875125229397,-0.08294484204971297,1.3378,2.6921,0.0011,0.023444546132639507,0.014686329100520723,0.4615256690409835
2022-12-17-16-42-43-650,37.48764444845919,74.48341066625552,-0.08294681347319965,1.338,2.6959,-0.0031,0.02341320494110218,0.014773809453220273,0.4614132195542194
2022-12-17-16-42-43-700,37.55474551099272,74.61827072117512,-0.08314879205111225,1.3419,2.6997,-0.0061,0.023161169344017705,0.014830567019443058,0.46132475223528113
2022-12-17-16-42-43-750,37.62179736720114,74.7532992727007,-0.08335077426516335,1.3434,2.7009,-0.0023,0.02312233027037369,0.014828154014485713,0.46131472627865944
2022-12-17-16-42-43-800,37.688934128420044,74.888535119484,-0.08345276228210707,1.3427,2.7056,0.0003,0.02333272035673681,0.014898230554749613,0.4613211584452716
2022-12-17-16-42-43-850,37.75628798674102,75.02390510256548,-0.08325475847293262,1.3491,2.7099,0.0038,0.023503608353779674,0.01494916592948055,0.46128345811169813
2022-12-17-16-42-43-900,37.82373061040435,75.15938150415255,-0.083156758441568,1.3473,2.7136,0.0009,0.02350642788082639,0.014839686591677533,0.4612261855686262
2022-12-17-16-42-43-950,37.891329540820884,75.2951239499478,-0.08315876744506312,1.3523,2.7166,-0.0018,0.023496637037508313,0.014864197524453641,0.4611499024281027
2022-12-17-16-42-44-000,37.958946804707224,75.43092182495201,-0.08316078036239105,1.3537,2.7161,-0.0015,0.02369076959132862,0.014862091453098553,0.46116210025499227
2022-12-17-16-42-44-050,38.02667888547552,75.56695692343348,-0.0831628019682853,1.3509,2.7237,-0.0005,0.02372872626140941,0.015076861600299194,0.4612066450717604
2022-12-17-16-42-44-100,38.09444570147933,75.70300976091711,-0.08306482378431213,1.3475,2.7291,-0.0003,0.023253413450737524,0.015349690666119489,0.4612421745822636
2022-12-17-16-42-44-150,38.16209769314911,75.83936744249546,-0.08296685614674715,1.3508,2.7318,0.0003,0.02282133087484121,0.015686416619827736,0.46133403209855406
2022-12-17-16-42-44-200,38.22968696424078,75.9759035955993,-0.08296889364072513,1.3539,2.7361,-0.0,0.02267202439759803,0.01592262202823674,0.46145124577567087
2022-12-17-16-42-44-250,38.29745570299271,76.11262265667989,-0.08287093517981958,1.3542,2.7392,-0.001,0.02234738617541008,0.016010089535312997,0.46150674576235445
2022-12-17-16-42-44-300,38.3654685526962,76.24941377491919,-0.08277298431053737,1.3581,2.7407,0.0007,0.021726307986014385,0.015910499686837384,0.4615176616623616
2022-12-17-16-42-44-350,38.43351517209227,76.38635343588149,-0.08267503840282586,1.3607,2.7417,0.0017,0.021298347598558604,0.015757521263740814,0.4616327202767312
2022-12-17-16-42-44-400,38.50165345034606,76.52345605006936,-0.082577101091033,1.364,2.7459,0.0021,0.02117034028174872,0.015617944211679344,0.4618245434806985
2022-12-17-16-42-44-450,38.570009791474234,76.66064291442001,-0.0823791673494938,1.3651,2.7481,0.0018,0.020983125322965403,0.015427110085799209,0.46197195852717793
2022-12-17-16-42-44-500,38.63857647534831,76.79786414446227,-0.0821812391105965,1.369,2.7478,0.0024,0.020705675061618134,0.01523007501452625,0.46206627029055597
2022-12-17-16-42-44-550,38.707203940635445,76.93529155887605,-0.08218331778056864,1.3708,2.7512,0.0003,0.02058673176321264,0.015208149490330995,0.46218187032351293
2022-12-17-16-42-44-600,38.77595683923662,77.07283647892193,-0.08208540290564059,1.3749,2.7545,-0.0013,0.020651869074053274,0.015221523337523789,0.46230221156083606
2022-12-17-16-42-44-650,38.84489499252796,77.21054102554353,-0.08208749580391839,1.3782,2.7587,0.0007,0.020715340590295925,0.015107706926342735,0.46238789129225283
2022-12-17-16-42-44-700,38.91398463021547,77.34826885494903,-0.08198959209877188,1.3791,2.7599,-0.0017,0.020624395200525808,0.0147999613620124,0.4624768347544644
2022-12-17-16-42-44-750,38.98308777374318,77.48612527105786,-0.08199169384592153,1.3782,2.7615,-0.0009,0.020402103434740654,0.014497209690817503,0.4625990204906476
2022-12-17-16-42-44-800,39.05207126942946,77.6239717107378,-0.08199379900651849,1.3774,2.7586,0.0,0.020266998911060465,0.014153825166386557,0.46279050047561743
2022-12-17-16-42-44-850,39.120926438146455,77.76164744071683,-0.08179590508776613,1.3765,2.7527,0.0053,0.02029648377040537,0.01378415439517096,0.46298056360230055
2022-12-17-16-42-44-900,39.18975748591709,77.89896622713995,-0.0814980094175013,1.3719,2.7457,0.0039,0.020234978315205217,0.013355617839622505,0.4630828571228671
2022-12-17-16-42-44-950,39.25849590063387,78.03597795164654,-0.08120011275371297,1.3668,2.7364,0.0051,0.02003822987935531,0.013089721047058205,0.46316103050733043
2022-12-17-16-42-45-000,39.326649604089106,78.17200863239107,-0.08080220654753845,1.3576,2.7159,0.0079,0.019756969040652165,0.01243428456780714,0.46327339134882195
2022-12-17-16-42-45-050,39.39439034012005,78.30719018096708,-0.08030428843762394,1.3465,2.7013,0.0032,0.019536106106112446,0.011830135129677996,0.46346464733823556
2022-12-17-16-42-45-100,39.46178179496887,78.44138403625401,-0.07970636180478152,1.3362,2.6827,0.0007,0.019274458038359445,0.011344232079984026,0.46361355741629906
2022-12-17-16-42-45-150,39.528726508573776,78.57478861702009,-0.0793084237543269,1.3296,2.6685,-0.0023,0.018921886746517826,0.011149575595775561,0.4637307625413024
2022-12-17-16-42-45-200,39.595267906175756,78.7073074863766,-0.07891047787217786,1.3242,2.6507,-0.0019,0.018583799174193633,0.011021356326181321,0.46385836340583614
2022-12-17-16-42-45-250,39.661512122719586,78.83909472723403,-0.07851252328619296,1.3186,2.6356,-0.0022,0.018424073343115445,0.011013320655772214,0.46399756948816506
2022-12-17-16-42-45-300,39.72750643546615,78.97006276871767,-0.07811456108765924,1.314,2.6197,-0.0038,0.01825948931825115,0.01109271653865677,0.46413435495590116
2022-12-17-16-42-45-350,39.79329909093323,79.1003102661694,-0.07781659033574329,1.3107,2.6051,-0.0029,0.018155415666567292,0.011272341409589019,0.4642782588886178
2022-12-17-16-42-45-400,39.85875500542996,79.22977736433458,-0.07731861189541434,1.3023,2.5929,-0.0006,0.01814619538883498,0.011316916821978981,0.4644370724884559
2022-12-17-16-42-45-450,39.92388865219863,79.35858267091585,-0.07692062752783357,1.295,2.578,0.0009,0.018119041521425867,0.011323810663084848,0.4645330965420032
2022-12-17-16-42-45-500,39.988594859546694,79.4866929343963,-0.07632263632078207,1.2849,2.5645,-0.001,0.018012844380000975,0.011264535668855569,0.4646080166327408
2022-12-17-16-42-45-550,40.052875554376,79.61424117168512,-0.07592463590882659,1.2756,2.5524,-0.0031,0.01785856216104658,0.011398427171252327,0.464632764982655
2022-12-17-16-42-45-600,40.116833978766245,79.74114313698848,-0.07562663014502391,1.2705,2.5383,-0.0033,0.01766930754068621,0.011563182657262333,0.46465731665141585
2022-12-17-16-42-45-650,40.180467241185575,79.86744206289077,-0.07532861589164952,1.2674,2.525,-0.0049,0.017552304001211383,0.011833409227728398,0.4646785111968138
2022-12-17-16-42-45-700,40.24380042661947,79.99315790400948,-0.07513059782476716,1.2605,2.5148,-0.0071,0.017412685549940056,0.012147417836266343,0.4646983162332344
2022-12-17-16-42-45-750,40.30696089723267,80.1184004039344,-0.07493257496646777,1.2574,2.5071,-0.005,0.01724298060687737,0.012480538271352527,0.46471037209504257
2022-12-17-16-42-45-800,40.36981550496935,80.24309196642251,-0.07473454653837308,1.2527,2.4965,-0.0031,0.01722532527504321,0.01260603617121718,0.46471755494521927
2022-12-17-16-42-45-850,40.4325186284765,80.36738335256459,-0.07443651534232032,1.2491,2.4891,-0.0035,0.01723022184861956,0.012705446285686421,0.4646995420128746
2022-12-17-16-42-45-900,40.49490623495919,80.49106948297249,-0.07413847661163686,1.2417,2.4761,-0.0019,0.01704779780117967,0.012605298228556144,0.46464082178900135
2022-12-17-16-42-45-950,40.55704104342383,80.61434656802403,-0.07374043349343395,1.2385,2.4665,-0.0008,0.016868356172365588,0.012586990318114668,0.4646163306308057
2022-12-17-16-42-46-000,40.61883332357493,80.73694967069585,-0.0732423846265533,1.2317,2.452,0.0039,0.01690925986579496,0.012495482687979316,0.46467997208975764
2022-12-17-16-42-46-050,40.680391139448915,80.85905061147999,-0.07274432889568772,1.2263,2.442,0.0057,0.017006703535249273,0.01251750132549016,0.4647227267921252
2022-12-17-16-42-46-100,40.74175212016752,80.98054962240236,-0.07224626797272293,1.2233,2.4293,0.0051,0.01698355453524837,0.012512235440244091,0.46476107277534895
2022-12-17-16-42-46-150,40.80290565053405,81.10166175602312,-0.07184820423352534,1.2214,2.4209,0.0027,0.017038877510639188,0.012635608297024687,0.4647518505428479
2022-12-17-16-42-46-200,40.8638864676976,81.22238812079163,-0.0716501363657116,1.2167,2.4167,0.0001,0.017141111742371085,0.012730463398852197,0.4647160025097562
2022-12-17-16-42-46-250,40.92476211228798,81.34281629361277,-0.07135206791843274,1.2137,2.411,0.0034,0.01721012968808377,0.012821196783478072,0.4646758323258515
2022-12-17-16-42-46-300,40.985514254393095,81.4629762023776,-0.07105399841418603,1.2115,2.4056,0.004,0.017352743002178473,0.012885360479848776,0.46467799220570744
2022-12-17-16-42-46-350,41.04604350729795,81.58294212169787,-0.0706559279747978,1.2048,2.4022,0.0038,0.01737918615406288,0.012993903972106872,0.4647536924411674
2022-12-17-16-42-46-400,41.10632671612177,81.70271293838184,-0.07025785449943811,1.2016,2.3978,0.0019,0.017227033236795922,0.013127256656456953,0.4647971892575329
2022-12-17-16-42-46-450,41.166430460067716,81.82231969299679,-0.06995978158493443,1.1987,2.3937,0.0008,0.017099999167936832,0.013310442976447656,0.4648357068938886
2022-12-17-16-42-46-500,41.22635569670338,81.94166926729588,-0.06976170743649845,1.1949,2.3889,-0.0023,0.016990475167158257,0.013433255006579704,0.46480145561016967
2022-12-17-16-42-46-550,41.28630409040901,82.06108202618519,-0.0696636359630034,1.1972,2.3924,-0.0037,0.016751847870066013,0.013657457646096405,0.4647134296500926
2022-12-17-16-42-46-600,41.346315197034144,82.1805568649741,-0.06956556939950076,1.2005,2.3947,-0.0025,0.016340182818984642,0.013784466756747188,0.46460215162832236
2022-12-17-16-42-46-650,41.40635138944932,82.30025008215384,-0.06946750834121218,1.2022,2.3982,-0.0,0.0160904893315833,0.01389833709860213,0.4645100770454328
2022-12-17-16-42-46-700,41.46648696393139,82.41992999917002,-0.06926945105318794,1.2044,2.3981,0.0012,0.01607969256775083,0.013881919152847763,0.46450231033026135
2022-12-17-16-42-46-750,41.526717095984516,82.53974183254057,-0.06907139778776639,1.2047,2.3997,0.0007,0.016123829448712934,0.013882643586660389,0.4645334953497373
2022-12-17-16-42-46-800,41.58700897410306,82.6594816109623,-0.06887334820981295,1.206,2.3991,0.0004,0.016097710404470625,0.013701703697403223,0.4645704969581981
2022-12-17-16-42-46-850,41.64736164370996,82.77929344347841,-0.06877530191908932,1.2057,2.3982,-0.0026,0.016080632410099733,0.013527926220517227,0.4645498128692465
2022-12-17-16-42-46-900,41.707646766415934,82.8989777934163,-0.06877725634761589,1.2041,2.3955,-0.0026,0.016117698927355425,0.013274690866651638,0.46449328175949417
2022-12-17-16-42-46-950,41.76793864657912,83.01860339561571,-0.06867921344147732,1.2052,2.3925,-0.0002,0.01629231445898836,0.013288809725088939,0.46440712569281783
2022-12-17-16-42-47-000,41.82815526489485,83.13802059817655,-0.06818117000901935,1.2022,2.3905,0.0079,0.016431323668177688,0.013271631409192646,0.4643438940546276
2022-12-17-16-42-47-050,41.888238729198875,83.25735798729724,-0.06768312711925972,1.2007,2.3903,0.0106,0.016384457930023504,0.013286898886263979,0.4643259763649003
2022-12-17-16-42-47-100,41.94813404196839,83.3766698802533,-0.06718508496690134,1.1989,2.3896,0.0112,0.01632828527599294,0.013238202891136397,0.464341158547731
2022-12-17-16-42-47-150,42.007901990438846,83.49597844504723,-0.06688704596422923,1.1946,2.391,0.0081,0.01641567656454076,0.013232947093893405,0.46437929142625317
2022-12-17-16-42-47-200,42.06766896984832,83.61518058990866,-0.06668900737629713,1.1943,2.3878,0.0038,0.016420257530228466,0.013281355929999154,0.46437082541001035
2022-12-17-16-42-47-250,42.1274755081524,83.73434282592905,-0.06669097065293528,1.1977,2.3861,0.0031,0.016316226674017862,0.013421796867680484,0.4642718952785387
2022-12-17-16-42-47-300,42.18718555744427,83.85328779256517,-0.0665929353836674,1.1966,2.3809,0.0035,0.016282949353834713,0.013514117175475446,0.46412080863527166
2022-12-17-16-42-47-350,42.24683674674437,83.97222943378046,-0.06649490041691308,1.1948,2.3822,0.0065,0.016379922988668173,0.013705376795173923,0.46400688369951765
2022-12-17-16-42-47-400,42.30638083536612,84.09104470309522,-0.0663968667096313,1.1922,2.3812,0.003,0.016419210559570074,0.013755928755974783,0.463985130160067
2022-12-17-16-42-47-450,42.36590659184412,84.21002070675104,-0.06639883820596992,1.1921,2.3855,0.0013,0.01625344463264292,0.013798429652562533,0.46403228818851094
2022-12-17-16-42-47-500,42.425408221229645,84.32898784350418,-0.06640081266496622,1.1934,2.3846,-0.0015,0.015979591285444503,0.013705147458910213,0.4641227721655868
2022-12-17-16-42-47-550,42.48494072445298,84.4481279076089,-0.06660279218752407,1.1945,2.3856,-0.003,0.015886773297013337,0.013769252390044999,0.4642166916487622
2022-12-17-16-42-47-600,42.544505067069124,84.56726243054081,-0.06670477203910252,1.1967,2.3858,-0.0022,0.015860165490767294,0.0138931308512566,0.46426577107527306
2022-12-17-16-42-47-650,42.604256596193984,84.68644351322672,-0.06680675993444396,1.2017,2.3853,0.0012,0.015954796858837994,0.01404361610642328,0.46426683260197743
2022-12-17-16-42-47-700,42.66417118778779,84.80555919459326,-0.06680874914927415,1.201,2.3862,0.0002,0.016022260972824214,0.014087240349277493,0.4642365999214079
2022-12-17-16-42-47-750,42.72422568701466,84.92477575166961,-0.06691074345749826,1.2031,2.3882,0.0003,0.016003797274293706,0.014262138711515706,0.46421383976331104
2022-12-17-16-42-47-800,42.78423676221275,85.04399119867203,-0.06711274106549325,1.2038,2.3883,-0.0028,0.016187673383311375,0.014369689949187463,0.4643164404269195
2022-12-17-16-42-47-850,42.84416196366069,85.1633862269789,-0.06731474278841887,1.1982,2.391,-0.0026,0.01644306598158572,0.014624548145098138,0.4644783223504891
2022-12-17-16-42-47-900,42.90411514337784,85.28272250774131,-0.0672167464367277,1.2007,2.3905,0.006,0.01648044393539314,0.014830693538360536,0.4645898518567512
2022-12-17-16-42-47-950,42.96411657199062,85.40203551454826,-0.06681875330953346,1.1999,2.3916,0.0119,0.01646248498608231,0.014976737820698808,0.4646293621316657
2022-12-17-16-42-48-000,43.024064928862956,85.52134408845679,-0.06632076254912533,1.1998,2.3921,0.0129,0.016348675468951798,0.014981712619932232,0.464651193687334
2022-12-17-16-42-48-050,43.08392355113317,85.64082558824106,-0.06602277615859009,1.1997,2.3917,0.0082,0.016266108305363076,0.014991584952673088,0.4646865637271035
2022-12-17-16-42-48-100,43.14369725755775,85.76036916075142,-0.06622479285871208,1.1983,2.3922,0.0048,0.01621943868985694,0.014964797377514093,0.4647030598112485
2022-12-17-16-42-48-150,43.20350376836759,85.88001693286377,-0.06652681263307869,1.1978,2.3948,0.0017,0.01607141157386206,0.015035150081225534,0.4646731969834008
2022-12-17-16-42-48-200,43.26331027735924,85.99967911382257,-0.06702883704316065,1.1971,2.3958,0.0003,0.015688395718479742,0.01501341453611936,0.46467099244056925
2022-12-17-16-42-48-250,43.322971084802944,86.11948983673979,-0.06753086602179792,1.1953,2.3977,0.0016,0.015243862888724202,0.015009358390937725,0.46470477836714974
2022-12-17-16-42-48-300,43.382522862643086,86.23925954579148,-0.06783289551072613,1.1953,2.3957,0.0062,0.014842271197406933,0.014877492168604982,0.46478344349812983
2022-12-17-16-42-48-350,43.4421952524929,86.35906694861546,-0.0680349291465987,1.1984,2.3946,0.0049,0.01467497648422808,0.01484257272048851,0.4648140673942512
2022-12-17-16-42-48-400,43.50196605541511,86.47872802426798,-0.06833696489821506,1.1997,2.3915,0.0021,0.014560370346467082,0.014789140948968564,0.46479535135601735
2022-12-17-16-42-48-450,43.56190860351755,86.59840018523371,-0.06873900319714465,1.2038,2.3912,-0.0009,0.014463916540498037,0.014987957268369526,0.4647721950605402
